""	"MC002"	"MC003"	"MC004"	"MC005"	"MC008"	"MC010"	"MC013"	"MC014"	"MC018"	"MC020"	"MC021"	"MC024"	"MC025"	"MC027"	"MC029"	"MC030"	"MC032"	"MC033"	"MC034"	"MC036"	"MC037"	"MC038"	"MC050"	"MC053"	"MC054"	"MC059"	"MC061"	"MC063"	"MC064"	"MC066"	"MC1006"	"MC1009"	"MC1011"	"MC1015"	"MC1016"	"MC1023"	"MC1035"	"MC1042"	"MC1043"	"MC1045"	"MP002"	"MP003"	"MP004"	"MP005"	"MP008"	"MP010"	"MP013"	"MP014"	"MP018"	"MP020"	"MP021"	"MP024"	"MP025"	"MP027"	"MP029"	"MP030"	"MP032"	"MP033"	"MP034"	"MP035"	"MP036"	"MP038"	"MP050"	"MP053"	"MP054"	"MP059"	"MP061"	"MP063"	"MP064"	"MP066"	"MP1006"	"MP1009"	"MP1011"	"MP1015"	"MP1016"	"MP1023"	"MP1037"	"MP1042"	"MP1043"	"MP1045"
"CAG0100"	0.446146690450686	0.0705152137099935	0.216709604147616	0.259959534800784	0.00273026192031352	0.0908388842978445	0.028395105521228	0.00670429804049641	0.00942790233180927	0.35748643739386	0.00189298420640105	0.000670965493141737	0.00927943401045069	0.00137434728935336	0.00629142369693011	0.0141547190790333	0.00540361833442195	0.0527413268190725	0.827202592201176	0.724406493318093	0.0482578532789027	0.0017248435467015	0.00453970223383409	0.00601870843043762	0.0197227756237753	0.000773964748530372	0.00148946514696277	0.00212260934030046	0.00191776242325278	0.0132618070483344	0.0012773521097322	0.00381299184193338	0.0280287273220118	0.581456610725016	0.00206481483997387	0.00101548101241019	0.0326724696080993	0.848603726923579	0.0100877650293926	0.0905337699020248	0.234955276407577	0.00183174925538863	0.00680855474199869	0.603642946629654	0.952553969059438	0.135061415336381	0.0357434316394513	0.039670505610712	0.955489014330503	0.045089689377531	0.0374248811561071	0.00557468180927498	0.0466167285891574	0.00560859429131287	0.0133390795035924	0.0225510946701502	0.0123933797713912	0.0106405390137165	0.161581455662965	0.043029369288047	0.0106911915871979	0.260327326120183	6.95475457322012	1.94421499242325	0.478575786407577	7.66135800463749	0.00503705663553233	0.0160407706949706	0.144518020751143	3.64088757905944	0.415119203030699	0.0080337775832789	0.00849182995427825	0.130276567455911	0.0100276618158067	0.117926749660353	4.22586968314827	0.221026820209014	0.623263150378837	3.84574750640104
"CAG0103"	0.00264070477651768	0.000941270933955971	0.0017618494329553	0.000773395943962642	0.000171604949966644	0.00403213110740494	0.00169961637091394	0.00318147267511674	0.000714247911941294	0.00133864654436291	0.00121186157438292	0.00141854546364243	0.000745552875250167	0.00099761880587058	0.00216667216144096	0.00233599385590394	0.00127190795863909	0.00265299177451634	0.00245817453635757	0.0133983460973983	1.34690188302602	0.00179730281521014	0.00104752751834556	0.00249393119813209	0.00141605951967979	0.00169117209472982	0.00128935136090727	0.00363220258172115	0.00284977745830554	0.00697946903468979	0.000877357798532355	0.00259090526350901	0.0166169722681788	0.498177938572382	0.00273942230820547	0.000850008092061374	0.00226633259506338	0.612721222190127	0.00133545609739827	0.00109139097398265	4.34001370800534	0.00445021903802535	1.86703969091394	0.00213284977318212	0.00908771787191461	0.361827561054036	0.00172912531687792	0.0037700109472982	0.0106482865376918	0.00773411835023349	0.00052261790527018	0.000658965523682455	0.0014203296784523	0.00227611250166778	0.00833551671114076	0.00153209173448966	0.00263387735823883	0.00117579327284857	0.00299879299266177	0.00146830972648432	0.0017759377718479	0.00098366391927952	0.00287818527018012	0.00470779446297532	0.0448986754643095	0.0247937442628419	0.755385402228152	1.08761535373449	0.00620493300733823	4.69596287311541	0.733028887951968	4.23321614409606e-05	0.0233994754236157	0.78128318378519	0.00258489809873249	0.0114721885323549	0.132620751860574	4.11890533264176	0.340555292616411	5.40805683515677
"CAG0105"	1.19146488322337	0.00316614088316151	0.000171979202749141	0.00253174032989691	3.3459560137457e-05	0.466676010597938	0.001965926	0.00131252590378007	0.000624365170446735	0.000584786405498282	0.00075498915395189	0.000422425242611684	0.012039909828866	0.42802453804811	0.00141946987628866	0.00299677595876289	0.000601420817869416	0.000862403085910653	0.000570032240549828	0.00444825258419244	0.0041909876838488	0.000932702948453608	0.00330895134158076	0.0857724756013746	6.00358100419244	0.000397019896907216	0.000643016934707904	0.00110572380756014	0.00113189349965636	0.000600244474226804	0.000587630329896907	0.00100612461168385	0.00160406559450172	0.0143658082474227	0.00817855423367698	0.0819850413353952	4.97955585395189	0.000605435443298969	0.000735072481099656	0.000835493855670103	0.00292846931752577	0.00612086887972509	0.00113898798006873	4.1527216767079	0.00252760455051546	0.00167756629347079	0.00175114672371134	0.000392331663230241	0.0015190489209622	0.00249689415120275	0.0078537724742268	0.0133408604419244	0.00536162710652921	0.00132653132646048	0.000944565649484536	0.00334670461168385	0.00928350258831615	0.127104554910653	7.14987931876289	0.00399015124398625	0.00266439166872852	0.00662736723367698	1.09199685375258	0.127335673415808	4.67339622608935	0.00253898753264605	0.0039938066185567	0.00189304695532646	0.0170761242268041	0.0180150687718213	0.00217033763917526	3.02940429213746	0.0752412305298969	4.27250087931959	0.006732806604811	0.00506959487972509	0.00234679969072165	0.00106230554639175	0.0017472485443299	0.116119731862543
"CAG0114"	0	0.000182331015310234	4.07103142626914e-05	0.00157648679290894	0.00015566273166801	0.000153895698630137	0.000195165060435133	7.72720467365028e-05	0	0.00346375394037067	5.47505479452055e-05	0.000306035560032232	0.000222139323126511	0.000389827099113618	0.000223552425463336	0.00189394725221595	0.000245798589846898	0.00109986814343272	0.000464817018533441	0.000508430829975826	0.000551284214343272	0.000103247252215955	0.000244489655922643	0.00196263311039484	0.000176563271555197	0.000205270620467365	0.000458743811442385	1.32609305232071	0.00019175042707494	0.000702610330378727	0.00199492983078163	0.0746909486623691	0.00171234925060435	0.0522399057534247	0.000797762788074134	0.00220655286059629	0.100205929419823	0.00942230576954069	2.49153182917002e-05	0.000611903360193392	0.250597091716358	0.000943687663174859	0.00193384680902498	0.00304143075261886	7.93460435132957e-05	0.00306177016116035	0.000579254617244158	0.000174330846091861	0.000933438396454472	2.17474588708622	0.179998792014504	0.000216674456083803	0.000329836817082998	0.000391720016116035	0.000289834391619662	0.000115854448025786	2.53625866236906e-05	0.000427581474617244	0.00214138308622079	0.000739816994359388	0.000168704899274778	0.000231742193392425	0.00186799180499597	0.0013709558178888	0.00386708835294118	0.030904679097502	3.64627350789686	0.295731974762288	0.0823931760193392	1.12213274173247	0.0347787957735697	0.247664375278002	0.00127591790169218	0.0333774226752619	0.00186039339242546	0.00816641257856567	0.132400163481064	6.59207875874295	0.019573822069299	2.92536269918614
"CAG0119"	0.00966712531024531	0.158015205642136	0.0094291340981241	0.492701082712843	0.000180312842712843	0.00460531981240981	0.00608250421356421	0.000582756277056277	0.00328587795093795	0.0122202873593074	0.000818139668109668	0.00459320647907648	0.00286159425685426	0.00414431083694084	0.00113287079365079	0.104909312770563	0.00128269370851371	0.0780705438095238	0.0118793784704185	0.0350241675613276	0.0141029210533911	0.00318518215007215	0.00661720492063492	0.219818784545455	0.00302381552669553	0.00113019053391053	0.00221324939393939	0.000424916060606061	0.000916701168831169	0.00746386673881674	0.000456474444444444	0.0127446517460317	0.00454323378066378	0.0742966678643579	0.000963347994227994	0.00370705961038961	0.0399164659018759	0.0409004457142857	0.0020572280952381	0.00557766346320346	0.129452626507937	0.0135299142857143	0.0241396518181818	0.0532854925743146	0.0708007459163059	3.31700904271284	0.00445962613275613	0.0038482941991342	0.245516555497835	0.129565268822511	0.00138125448773449	0.00715413574314574	0.0477569816450216	0.000752658008658009	0.00312812975468975	0.00111383494949495	0.00257655202020202	0.0118807570707071	0.29640596965368	0.00574046888888889	0.00681575252525253	0.00763601571861472	0.00516470792640693	0.00413839943722944	0.105768069408369	0.00981873568542569	0.283218010304473	0.0563568816305916	0.00846881646464646	0.104689751630592	0.0555078630591631	0.00333571034632035	0.00577653637806638	0.126481170865801	0.00630469458874459	0.0160799065512266	0.452229218326118	4.19856244949495	0.513462955467533	0.447076296854257
"CAG0120"	0.00135629356240126	8.27960821484992e-05	0.0111784843127962	0.960588016832543	0	0.00963054937124803	0.571234675884676	0.00215682542654028	0.00215780842812006	0.00103378047393365	0.00295542496840442	0.00125646935229068	0.00153753276461295	0.00188724593206951	0.00166597104265403	0.00273319374407583	0.00152267439178515	0.002085999	0.0231204906248025	1.28682167293839	0.403338934936809	0.00446187979462875	0.0500056090442338	1.59171189146919	0.000569737677725118	0.00137757694312796	0.000828303246445498	9.52773301737757e-05	0.00199174972037915	0.000592840423380727	0.00168836669115324	0.00212691282780411	0.0109629748025276	0.107395489448657	0.00193344518957346	0.00114998135860979	0.00150277849921011	0.000183464312796209	0.00286215502369668	0.00112382975513428	0.00314733727488152	0.00183670386255924	0.437489481508689	0.00152356984202212	0.0984007668167457	3.93101364993681	0.00265314947077409	0.000852403017377567	2.56679110218799	0.000526187152448657	0.000610558751974724	0.000873789036334913	0.484903791895735	0.00182950255134281	0.00672228293838863	0.00201320729225908	0.00545694	0.0232317271919431	0.838432907401264	0.0115725606698262	0.00612866198894155	0.0915092926595577	4.45748005703002	0.438212047748815	0.0243039966255924	0.0392490926698262	1.33333599630332	0.530215213033175	0.000807502575039495	0.00146172478672986	0.0134017026698262	0	0.0299434697369668	1.02443378699052	0.0069804381042654	0.090605904628752	4.21751758957346	0.990343473127962	5.61587314865719	0.00775232174565561
"CAG0138"	0.00669500509107468	0.0123837554007286	0.0161497806648452	0.0145647314298725	0.00477355866120219	0.910758881102004	6.82348351912568	0.00336296766848816	0.00384923715846995	0.471543870819672	0	0.00114386699453552	0.00565820704918033	0.00947106788706739	0.00108797295992714	0.0112864440528233	0.00239379239526412	0.0607679902459016	0.000194666967213115	0.00186806817850638	0.00204025319672131	0	0.00161646409836066	0.0362550194799636	0.37098859352459	0.0106363456284153	3.03231693989071e-05	0.0260054187978142	0.000262118633879781	0.0015751091712204	0.000588797112932605	0.00220624889799636	0.0118541722313297	0.430559544153005	0.0041275772859745	0.000608053078324226	0.00715469835154827	0.0155355137795993	0	0.000374408369763206	0.112158154162113	0.633776683979964	0.0142035067941712	0.000499243446265938	0.00182336616575592	0.295802845564663	3.01389002838798	0.00296433901639344	0.570226787367942	0.00670067010746812	0.00163310480874317	0.00534166987249545	0.189295251202186	0.00346326223132969	0.00301743074681239	0.878546925738616	0.0140422115391621	0.0732642112923497	1.8559428409745	0.00237374734061931	0.00302219558287796	0.00437529476593807	0.115423223746812	0.0326050505100182	0.0221592755191257	0.0200912047540984	0.272087630933515	1.56116047718579	0.00266877511839709	0.111746764271403	0.00292948121129326	0.14333341636612	0.0194993318852459	0.621260424990893	0.00907096178506375	0.00919465284153006	0.0082129420582878	0.128481942167577	0.0191579281848816	0.0989930235974499
"CAG0151"	0.00636555928944619	0.000838633793103448	0.000325747857889237	0	0	0.000793109947753396	0.000610108463949843	0.000439768045977012	0.0016087720585162	0	0.00167758935632184	0.000971625789968652	0.0036827932183908	0.0362048746185998	0.00145621182863114	2.43781800590387	0.0532622043814002	6.28771812957158	0.000608820282131661	0.00100599620689655	0.00357277690700104	0.000700458463949843	0.000414873060606061	0.00288006373040752	0.000517448749216301	0.000855824764890282	0.00126814313479624	0.00263096689655172	0.00122481764890282	0.000681110846394984	0.000551033045977012	0.00207192507836991	0.000995103051201672	0.00170421922675026	0.00148372541274817	0.000488802204806688	0.00137027761755486	9.49592476489028e-05	0.00171447353187043	0.000872995956112853	0.000411216175548589	0.00213412757575758	0.00219191673040752	0.00171060742946708	4.38081639246604	0.0119140805778474	0.00347982394984326	0.00143415032392894	4.56091962504702	0.00646785379310345	0.00422152671891327	0.00131818986415883	6.42213165088819	0.00186829848484848	0.00278984337513062	0.00224434428108673	0.00120267312434692	0.0029219732183908	0.00219312313479624	0.00115628835945664	0.00362835808777429	0.000797945140020899	0.00328486414838036	0.0220258374399164	0.643657931473354	0.00268971173458725	0.00433580195402299	0.0202873940647858	0.000676366060606061	0.00185500606060606	0.00109722806374086	0.000474819017763845	0.00538568568443051	0.140160576708464	0.00271159634273772	0.00275751081504702	0.0205564005161964	0.614487787419018	0.0864673880825496	8.34186374514107
"CAG0156"	0.000336437883959044	0.19458506443686	0	0	0	0	0.000242113765642776	0.000138839374288965	1.41903412969283e-05	0.00186513944254835	0	5.44542093287827e-05	0.00029708244596132	5.48905005688282e-05	0.00016712992036405	0.000540150932878271	0.000126104584755404	0.00147473913538111	0.297121115005688	0.850033013083049	0.165072340352673	0.000109749476678043	0.000496020056882821	0.000235867906712173	0	0.000263675961319681	0.000216271183162685	3.96232423208191e-05	0.000593443287827076	0.000123497610921502	0.00060602779294653	0.000173334926052332	0.000103631604095563	0.000528048577929465	6.38178725824801e-05	0	9.57136291240046e-05	0	0.000132257497155859	0.000526214903299204	0.00218139072810011	8.25725142207054e-05	3.84010807736064e-06	0.00194328014220705	0.000126657360637088	0.0687054993287827	0.000479325051194539	4.41492491467577e-05	0.0818363726393629	0.382240620136519	0.000174080978384528	0.108108601069397	0.00045752180887372	3.68298748577929e-05	0.000480220227531286	0.000230610443686007	0.000286206188850967	0.00223900075654152	0.0940000043913538	0.000155688794084187	0.000395181376564278	0.000185717874857793	0.018992575258248	0.000610928680318544	0.00179279324232082	0.00085177852559727	0.0236040667235495	1.04883937144482	0.000240997144482366	0.276041786791809	6.53201365187713e-05	0.000301032992036405	0.000993448862343572	0.052944256254835	0.000594869817974972	0.00680608098862344	0.356277408339022	0.0097938939032992	0.000651787758816837	0.119917827349261
"CAG0159"	0.00234647296105384	0.0152715053837343	0.000172148109965636	0.000576651706758305	0	0.00160219932416953	0.000985420469644903	0.00129479747995418	0.00239531820160367	0.000149062084765178	0.00325194154639175	0.00111062066437572	0.00297435233676976	0.0190607496254296	0.00137008635738832	0.813955750950745	0.000606468694158076	0.000503496128293242	0.0211790171706758	0.0382544665635739	0.0114120026804124	0.000332664718213058	0.00460761710423826	0.2732970230126	0.000746163699885452	6.19393585337915e-05	0.000580193424971363	0	0.000161413241695304	0.000200549667812142	4.22810538373425e-05	0.0010967181489118	0	0.00094626459908362	0.00195647443298969	0.0119470000652921	0.402242705257732	0	0.000250586025200458	0.00105420424971363	5.02314859851088	0.00621056652119129	0.00300211260137457	4.03143858453608	0.00573539328751432	0.0933460247812142	0.778978291867125	0.000961915040091638	0.00822580861626575	0.0426658484421535	0.00646235297823597	0.0186916094261168	0.00292585074455899	0.00105502581901489	0.0069686461626575	0.00186681512485682	0.00117449672394044	0.00146894725887743	0.00718631663459336	0.00106373820733104	0.00106200719129439	0.000941897625429553	0.00494269948224513	0.0611511683963345	2.26364208071019	0.00111410766323024	0.00679131525429553	0.0516277013516609	0.000955807651775487	0.0216646360252005	0.00451298085910653	0.0021631892325315	0.00013178981672394	0.00449161437571592	6.64483276059565e-05	0.000536331798396335	0.0246910285337915	0.114039934914089	0.00261678810080183	0.0102600862084765
"CAG0160"	0.00146981639306358	0.0233979170416185	0.00205099220809249	0.0324224170982659	0.00109126004624277	0.00580513151445087	0.0185175381734104	0.000392306520231214	0.00066941161849711	0.00111422427745665	0.000160064739884393	0.000228978578034682	0.00303146516763006	0.00711284932947977	0.000498072751445087	0.0108086479884393	0.000704530439306358	0.00675705754913295	0.000696767664739884	0.0148130453641619	0.0161210437884393	0.00196228269364162	0.0124052693526012	0.0455056584462428	0.00384695404624277	0.00162731398843931	0.000183732080924856	0.00113895052023121	0.00184274228901734	0.0431594018728324	0.00129186130635838	0.0040928441849711	0.0332179973421965	0.0404147339537572	0.00107127710982659	0.00229920795375723	0.00418262270520231	0.000343667514450867	0.000397959456647399	0.0152493314473988	0.00862402225780347	0.00839590405549133	0.0311536586023121	0.0108937828554913	0.0160087822312139	0.597315685410405	0.00833852730635838	0.00510063559537572	0.0536095561306358	0.0194880980115607	0.00124604892485549	0.00460744537572254	0.00394392966473988	0.000877435583815029	0.000311516843930636	0.00188282627745665	0.000995413387283237	0.00559501543352601	0.13845724	0.00347347331791908	0.0026116285433526	0.0423235852057803	0.743510273040462	0.0377606651098266	0.0124956918150289	0.00326363117225434	0.0839233101387283	0.0336462061387283	0.00201332783815029	0.079461488566474	0.00396209172254335	0.0065578169017341	0.00159693958381503	0.0350493477687861	0.00107984867052023	0.0161613197225434	1.00603763687861	0.108657510450867	0.107797346263584	0.0440593453294798
"CAG0168"	9.35910834371108e-05	0.000373061158156912	0.000529495130759651	0.0789820710585305	0	0.00074477098381071	0.000481625865504359	0.00081634201743462	0.000383580074719801	0	0	7.02600622665006e-05	0.000134180199252802	0.000185505579078456	0.000757920722291407	0.000180947061021171	0.000235377123287671	0.00137561755292653	0.000324415915317559	0.000678557945205479	0.00132902312577833	0.000734586400996264	0.00734533062266501	0.392115654321295	0.000428228630136986	0.000428267895392279	0.000318150697384807	0.000758000164383562	0.000104942415940224	0.000252037845579078	0.000392266164383562	0.00025075599003736	0.000101767945205479	0.000380086139476961	0.000695087372353674	8.35683188044832e-05	0.000162066799501868	0	0.000155490909090909	4.2627795765878e-05	0.000148840423412204	0.00010886295143213	0.10214361871731	1.09319542179328	0.000107122353673724	0.847794838107098	0.000857665379825654	0.000136561108343711	0.005352269875467	0.00271088194271482	0.000570745193026152	0.000285091058530511	0.000763346338729763	0.00041534896637609	0.00030593305105853	0.000613239452054795	0.0025854401743462	0.0105609817098381	0.223925229838107	0.000306049222914072	0.00119832605230386	0.000103725442092154	0.000422889110834371	0.000967892627646326	0.00132135069738481	0.0209204769987547	0.546370016961395	0.212012720273973	2.84931257783313e-05	0.0015458903985056	0.00177899637608966	0	0.00126764459402242	0.00292022777459527	0.00051202402241594	0.00075300196762142	0.00451325702366127	0.128105834321295	0.0194736706064757	1.70251366313823
"CAG0180"	0.000681592580645161	0.0867501524780059	0	0.00259822293255132	0	0.000145356539589443	0.000787803020527859	0.000225527565982405	0.000609619530791789	0	0.00036446215542522	0.000294255571847507	0.000394503519061584	0.00461134944281525	0.000188634252199413	0.153199141114369	0.000301698064516129	0.000700891409090909	0	0.000366320967741935	0.000983809530791789	0.00013978068914956	0.000618680410557185	0.000244614252199414	0.000269021715542522	0.00035701931085044	0.000264193020527859	8.67569794721408e-05	0.000316497653958944	0.000300070425219941	0.00178745846041056	0.0080835591202346	0.177463803812317	11.1431131480938	0	0.000273452434017595	0.00673872523460411	0	0.000183209208211144	0.000757746862170088	0.000970013812316715	0.000802914178885631	0.578218662991202	0.926054423548387	1.95552741026393	0.0311006704134897	1.49029468129032	0.00100536360703812	0.00356622555718475	10.7289427631965	0.000537775953079179	0.000427072434017595	1.79756143445748	4.40615835777126e-05	0.00018988426686217	0.0207764270381232	0.000570803240469208	0.000118210747800587	0.00107852259530792	0.000520605630498534	0.000360432184750733	0.000282300239002933	0.0278293058504399	0.000670126832844575	0.00349284120234604	8.10860703812317e-05	0.000327731964809384	0.00213855542521994	0.000389517331378299	0.00411541725806452	0.000443953651026393	0	0.034960619516129	2.33705729978006	0.000524841348973607	0.00105084884164223	0.00173752326979472	0.0175394909677419	0.274988173973607	1.64045418693548
"CAG0183"	0.0231721453497942	0.059653134526749	0.079320270781893	0.086631046399177	0.012973842345679	0.895661755349794	5.8458196191358	0.00376144732510288	0.00508328806584362	0.401654130761317	0	0.00152866302469136	0.0235200338888889	0.00818134641975309	0.00500661833333333	0.0395280659876543	0.00232736306584362	0.139962514855967	0.00352175596707819	0.00855716382716049	0.00425352106995885	0	0.00883533209876543	0.181679940024691	4.79971176419753	0.0181239988683128	0	0.0317069686213992	6.60553086419753e-05	0.00428298814814815	0.00161029958847737	0.00336051948559671	0.0212578432921811	0.35785136255144	0.00492612633744856	0.00239446096707819	0.021444960308642	0.0242964382716049	0	0.00230897004115226	0.250896459115226	0.610193567736625	0.0680914576975309	0.00455753574074074	0.00468030948559671	0.338993608888889	3.11268019726337	0.0108512736419753	0.870907633497942	0.0110226013065844	0.000750324115226337	0.00638957930041152	0.676882248786008	0.0171921972016461	0.00301584670781893	0.840282167325103	0.0195708780246914	0.0613869981995885	1.78292578271605	0.00529869057613169	0.00421059059670782	0.0128207308353909	0.314953345308642	0.0799287374897119	0.154587132654321	0.0238151124279835	0.262310064975309	1.27227201644033	0.00652784446502058	1.17040607139918	0.010453512654321	0.114271595534979	0.0306597537037037	0.611196513703704	0.0211458505349794	0.0312597514403292	0.0139895523251029	0.157754015699588	0.113137662096708	0.441674643909465
"CAG0184"	0.000841541026058632	0.000731343778501629	0.020361396514658	1.55970874092834	0.00013470990228013	0.00136193750814332	0.00106990441368078	0.000991467084690554	0.00132538762214984	0	0.00100643578175896	0.000419127198697068	0.000218678778501629	0.00154788395765472	0.000788133843648208	0.000937577312703583	0.000535291302931596	0.000505611042345277	0.00135363866449511	0.000708924478827362	0.00223762838762215	0.000591930456026059	0.000789937833876222	0.000361724804560261	0.000514464332247557	0.000968447833876221	0.000339147850162866	0.00162586241042345	0.000720630276872964	0.00159487734527687	0.00321030019543974	0.0119305256026059	0.205145802931596	8.28933753420195	0.000322342149837134	0.000614072703583062	0.00129215938110749	0.000335754511400651	0.00469792913680782	0.00146858480456026	0.00124509456026059	0.000985123151465798	0.00119245715472313	4.04533204478827	0.00122997156351792	0.001834772247557	0.000898099739413681	0.0020068665960912	0.00152090769055375	0.00204649187296417	0.00490233817589577	0.00149364907166124	0.00326082542345277	0.00112732876221498	0.00165075737785016	0.00248036385179153	0.00185656475570033	0.00482814864820847	0.00283330725407166	0.00152955664495114	0.00200885504885993	0.000978038304560261	0.0024948124267101	0.00336959615635179	0.0071638532247557	0.0148917701140065	0.390495787638437	6.63616731775244	0.000701510912052117	0.00170084034201954	0.00121781636807818	0.000406926384364821	0.0710528934690554	2.12908571407166	0.00164633060260586	0.00243219672638436	0.00404577190553746	0.068014804218241	0.668583171832248	0.00144116086319218
"CAG0191"	0.000619068244047619	0.0433851238095238	0.00730838755952381	0.390099766309524	0	0.00247392973214286	0.148050755416667	0.000297898214285714	0.00386274285714286	0.0101351336904762	0.00447723470238095	0.00171651139880952	0.00389859854166667	0.00331481863095238	0.00113644616071429	0.0236793486011905	0.00437174651785714	0.154468952529762	0.0140168458333333	0.626575362232143	0.0955412176785714	0.00133353148809524	0.0165364473809524	0.756730690059524	0.0040264569047619	0.00191829892857143	0.00164012916666667	7.56708630952381e-05	0.0028274337202381	0.00536946270535714	0.0012325974702381	0.00124259803571429	0.00565817538690476	0.123000031666667	0.00171352630952381	0.000289138303571429	0.00135144827380952	0.00463526571428571	0.000443445595238095	0.00247800291666667	0.0259016689285714	0.0233066070238095	0.11130830922619	0.0174322057738095	0.149041029732143	2.13035530705357	0.00208537077380952	0.00591327038690476	0.498246123928571	0.0633366318452381	0.000508749583333333	9.33939880952381e-05	0.312503355089286	0.0004004125	0.001802145625	0.0019225668452381	0.00429421863095238	0.0171962718690476	0.632604131517857	0.00367325267857143	0.00183752166666667	0.0221161594672619	0.770707246994048	0.0709447622916667	0.0249232464880952	0.0282379426815476	0.461792778035714	0.16522027289881	0.000970626458333333	0.0801260010416667	0.0215723266071429	0.00501839880952381	0.0126693875595238	0.339897164732143	0.00580971547619048	0.0478970255952381	1.70131333422619	1.09070479901786	6.77504512857143	0.30625804889881
"CAG0195"	0.0264961188088643	0.200326436537396	0.0167921081717452	0.145895861191136	0.00308457108033241	0.020873198033241	0.0581453150138504	0.00105647096952909	0.00228505008310249	0.0271021113573407	0.00220112329639889	0.00183342637119114	0.0232695512742382	0.0553217129639889	0.00191712778393352	0.0539088036288089	0.00762922213296399	0.120012332770083	0.0385925842105263	0.14574314132964	0.0654423736842105	0.00212991063711911	0.0960883376177285	0.163454781357341	0.0107577587257618	0.00116461836565097	0.00134656213296399	0.0361612152631579	0.0227613670914127	1.57422260855956	0.00187693667590028	0.127733473130194	0.0277157244044321	1.07810422709141	0.0029192603601108	0.0062995604432133	0.0593168878116343	0.197794321578947	0.00703603966759003	0.137900591385042	0.0876231960387812	0.0489498764819945	0.308375197157895	0.135528050969529	0.216165821274238	0.427513491080332	0.0182818220221607	0.0272848132409972	0.348895751246537	0.179771635180055	0.00499666069252078	0.00642714168975069	0.0257104026038781	0.0013045308033241	0.0168481795290859	0.0791653517451524	0.00479348747922438	0.0410743143490305	1.64528473285319	0.0254157157617729	0.0202623216620499	0.104930609706371	12.0707456096953	0.453924477506925	0.136724160221607	0.148801981800554	0.547989673185596	0.111587752354571	0.0207985863157895	0.405345863185596	0.0645453644598338	0.0172527367590028	0.00361791545706371	0.113549086426593	0.045810433434903	0.177695067783934	8.78939579155125	0.543530528476454	0.363699809470914	0.641849158698061
"CAG0219"	0.000279981512820513	0.190620138	0	0.0261147338205128	0	0.0262798013846154	0.0177378754769231	0.000228666794871795	0.000706151794871795	0.00020987158974359	0.00022023841025641	0.000264285564102564	0	0.00030338941025641	2.7994e-05	0.0202605209487179	0.000751494128205128	0.0738718865897436	0.0874892536666667	0.262825845205128	0.0443003582564103	0.00109166479487179	0.100258889564103	0.0150601182871795	0.0308091242564103	0.000177950615384615	0.000825483205128205	0.000200759384615385	0	0.000192955205128205	0.000793307274358974	0.0546614988717949	0.000927749051282051	0.073165492051282	0.000403745076923077	0.00124272553846154	0.0552820078461538	0.00906427402564102	0.0161556421538462	0.47561669	0.0612475514102564	0.142857531282051	0.0457318923076923	0.680746294358974	0.0929821186153846	0.0177953062820513	0.0237053522307692	0.000447249692307692	0.112779595769231	0.0700901509	0.000519051333333333	0.218735968	0.00847651802564103	0.000384294435897436	0.0413422382564103	0.0111140127333333	0.00392770797435897	0.00886340287948718	0.366714504615385	0.169194141076923	0.000408416897435897	0.00368637767435897	0.126922169948718	0.0157124935384615	0.0299204996025641	0.00216062943589744	0.0489048679102564	0.00261333941025641	0.00692936471794872	0.0448771635769231	0.0021072971025641	0.004729563	0.000624471256410256	0.0135016791794872	0.00356620815384615	0.0527776601282051	0.11261475174359	0.104880136897436	0.183989809820513	0.26763821225641
"CAG0221"	0.000309735051546392	0.00381079835051546	0.0108722833505155	1.01692996546392	0	0.000273275257731959	0	0	0	0.00446748863402062	0.225108461056701	0.00712905484536082	0	0.000265418298969072	0.000543655206185567	0	0	0.0015942550257732	0	0.00140408667525773	8.33765463917526e-05	0	0	0.00401382448453608	0	0	0	0	0	0	0.0206301380154639	0.000333044329896907	0	0.000450492010309278	0.0012165100257732	0	0.000185255850515464	0.0256186644587629	0.000875979536082474	0.0225301683350515	0.0577971867268041	0.000185201907216495	0.000165545386597938	0.000122765283505155	0.000586685567010309	0.0259088684278351	0	0.0012919025	0.000542764484536083	0.000188616005154639	0.0643490668556701	0.00068633631443299	1.38184002036082	0.000194681340206186	0.000150533762886598	0.000274077036082474	0.00260368603092783	0.0990080876546392	0.00258801399484536	0.00148572172680412	0.07165133275	0.00750301996649485	0.353549425386598	0.0182600552061856	0.00179864170103093	0.000100516030927835	0.0188462422680412	0.00214616206185567	0.000639689845360825	0.000371720180412371	0.00260819342783505	0.114457649226804	0.109514022319588	0.000362324974226804	0.0292574196907216	0	9.80087628865979e-05	0.00385595951030928	3.05214948453608e-05	0.00520982719587629
